"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 3.10.446";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"3464.25";"";"1901";"1.07";"0.59";"0.04";"1.73";"0.75";"0.0";"1507.09";"0.66";"2.3";"0.59";"68.86";"42.44";"39.68";"24.69";"30.65";"18.28";"0.57";"1326.13";"";"666";"1.07";"0.63";"0.04";"2.65";"0.74";"0.0";"1081.65";"0.61";"1.23";"1.27";"84.61";"48.62";"42.52";"24.48";"31.33";"5.55"
"Strategy 3.10.452";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"6893.76";"";"3855";"1.11";"1.21";"0.05";"3.45";"0.79";"0.0";"1781.95";"0.97";"3.87";"1.04";"37.5";"32.85";"14.57";"11.78";"13.15";"10.88";"0.69";"2151.42";"";"1311";"1.08";"1.03";"0.04";"4.3";"0.79";"0.0";"845.31";"0.94";"2.55";"2.61";"44.04";"38.06";"14.15";"12.93";"13.52";"3.15"
"Strategy 3.10.456";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"5446.24";"";"2508";"1.11";"1.07";"0.06";"2.72";"0.75";"0.0";"1474.26";"0.92";"3.69";"0.98";"43.92";"36.38";"20.38";"16.69";"18.46";"9.66";"0.71";"2036.26";"";"843";"1.11";"1.13";"0.06";"4.07";"0.83";"0.0";"723.86";"0.88";"2.81";"2.85";"52.15";"41.23";"22.37";"16.66";"19.33";"3.07"
"Strategy 3.10.463";"PASSED";"0.59";"NDXm_TICK_UTCPlus02";"M15";"2024.03";"";"837";"1.11";"0.59";"0.06";"1.01";"0.78";"0.0";"1391.94";"0.92";"1.45";"0.38";"52.07";"43.03";"39.94";"32.76";"36.19";"8.03";"0.56";"1177.9";"";"274";"1.16";"0.92";"0.09";"2.36";"0.69";"0.0";"984.56";"0.9";"1.2";"1.25";"64.7";"50.23";"46.83";"41.8";"44.19";"2.06"
"Strategy 3.10.483";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"5711.21";"";"2968";"1.11";"1.11";"0.05";"2.86";"0.79";"0.0";"972.02";"0.98";"5.88";"1.57";"39.87";"35.41";"17.8";"15.31";"16.54";"11.34";"0.71";"2390.51";"";"957";"1.12";"1.22";"0.06";"4.78";"0.87";"0.0";"824.92";"0.96";"2.9";"2.99";"47.71";"40.95";"19.59";"15.91";"17.71";"3.32"
"Strategy 3.10.495";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"4638.03";"";"2008";"1.13";"1.03";"0.07";"2.32";"0.77";"0.0";"1655.72";"0.96";"2.8";"0.74";"41.04";"34.83";"18.93";"15.15";"17.0";"7.48";"0.79";"2762.98";"";"654";"1.2";"1.69";"0.1";"5.53";"0.82";"0.0";"592.88";"0.99";"4.66";"4.73";"50.03";"41.3";"19.63";"16.34";"17.98";"2.27"
"Strategy 3.10.504";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"6403.83";"";"3020";"1.12";"1.15";"0.06";"3.2";"0.73";"0.0";"1087.7";"0.83";"5.89";"1.55";"45.09";"33.56";"19.4";"14.24";"16.58";"10.84";"0.7";"2345.11";"";"1005";"1.11";"1.15";"0.06";"4.69";"0.72";"0.0";"868.46";"0.79";"2.7";"2.83";"55.18";"39.49";"21.18";"14.9";"17.68";"3.32"
"Strategy 3.10.507";"PASSED";"0.73";"NDXm_TICK_UTCPlus02";"M15";"4208.3";"";"1606";"1.12";"0.92";"0.07";"2.1";"0.75";"0.0";"1283.44";"0.86";"3.28";"0.86";"52.0";"40.0";"25.52";"18.89";"21.96";"11.72";"0.57";"1280.08";"";"560";"1.09";"0.71";"0.05";"2.56";"0.75";"0.0";"1049.59";"0.77";"1.22";"1.24";"65.81";"46.76";"29.61";"19.25";"23.77";"3.07"
"Strategy 3.10.516";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"4132.17";"";"1191";"1.16";"1.0";"0.09";"2.07";"0.84";"0.0";"829.13";"0.83";"4.98";"1.27";"56.44";"40.32";"33.56";"23.26";"27.93";"7.06";"0.59";"962.2";"";"441";"1.09";"0.67";"0.05";"1.92";"0.53";"0.0";"675.4";"0.76";"1.42";"1.47";"63.95";"44.58";"37.34";"23.14";"29.25";"2.86"
"Strategy 3.10.518";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"2118.04";"";"1215";"1.11";"0.67";"0.05";"1.06";"0.75";"0.0";"735.55";"1.17";"2.88";"0.74";"33.98";"35.84";"17.32";"17.29";"17.3";"0.76";"0.57";"846.26";"";"410";"1.11";"0.76";"0.05";"1.69";"0.63";"0.0";"686.24";"1.17";"1.23";"1.26";"38.04";"40.0";"18.56";"19.72";"19.1";"0.08"
"Strategy 3.10.528";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"5994.41";"";"3420";"1.09";"1.02";"0.05";"3.0";"0.78";"0.0";"2284.95";"0.89";"2.62";"0.71";"44.0";"35.74";"19.87";"15.18";"17.38";"13.03";"0.61";"1745.42";"";"1072";"1.07";"0.81";"0.04";"3.49";"0.79";"0.0";"1073.64";"0.84";"1.63";"1.69";"53.12";"41.73";"22.13";"17.12";"19.41";"4.08"
"Strategy 3.10.532";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"2931.31";"";"765";"1.15";"0.76";"0.09";"1.47";"0.65";"0.0";"814.96";"0.62";"3.6";"0.89";"75.78";"40.83";"49.33";"31.84";"38.54";"9.92";"0.55";"1255.19";"";"274";"1.15";"0.84";"0.1";"2.51";"0.7";"0.0";"1145.96";"0.55";"1.1";"1.14";"100.71";"48.1";"52.02";"33.59";"40.12";"3.19"
"Strategy 3.10.562";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"6628.78";"";"2577";"1.14";"1.32";"0.07";"3.31";"0.82";"0.0";"1847.95";"0.93";"3.59";"0.97";"43.68";"35.85";"19.75";"16.27";"17.95";"9.87";"0.66";"1658.45";"";"830";"1.09";"0.89";"0.05";"3.32";"0.7";"0.0";"772.62";"0.87";"2.15";"2.23";"52.77";"41.93";"21.42";"17.33";"19.23";"2.86"
"Strategy 3.10.569";"PASSED";"0.68";"NDXm_TICK_UTCPlus02";"M15";"2928.74";"";"1735";"1.15";"1.02";"0.07";"1.46";"0.76";"0.0";"1230.2";"1.1";"2.38";"0.62";"25.38";"24.45";"9.62";"9.11";"9.38";"5.46";"0.81";"1875.04";"";"521";"1.26";"1.83";"0.12";"3.75";"0.91";"0.0";"355.09";"1.14";"5.28";"5.43";"32.82";"29.83";"11.62";"11.02";"11.34";"0.88"
"Strategy 3.10.570";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"5809.66";"";"3388";"1.1";"1.06";"0.06";"2.9";"0.84";"0.0";"1437.99";"0.64";"4.04";"1.08";"49.62";"29.09";"21.97";"15.15";"17.82";"5.55";"0.63";"1459.68";"";"885";"1.08";"0.74";"0.05";"2.92";"0.83";"0.0";"838.19";"0.61";"1.74";"1.8";"62.14";"35.37";"27.75";"19.7";"22.76";"1.68"
"Strategy 3.10.578";"PASSED";"0.73";"NDXm_TICK_UTCPlus02";"M15";"3836.68";"";"2033";"1.1";"0.82";"0.06";"1.92";"0.84";"0.0";"1170.69";"0.67";"3.28";"0.85";"50.12";"30.45";"22.92";"16.1";"18.84";"4.66";"0.79";"2857.7";"";"609";"1.23";"1.69";"0.13";"5.72";"0.88";"0.0";"604.32";"0.71";"4.73";"4.89";"61.3";"35.26";"28.3";"19.64";"23.22";"1.01"
"Strategy 3.2.344";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"6798.2";"";"3560";"1.13";"1.45";"0.05";"3.4";"0.79";"0.0";"1142.96";"1.39";"5.95";"1.57";"28.81";"35.42";"12.27";"12.7";"12.45";"10.04";"0.59";"1524.81";"";"1169";"1.07";"0.82";"0.03";"3.05";"0.8";"0.0";"1061.35";"1.3";"1.44";"1.5";"34.44";"41.82";"14.03";"12.84";"13.51";"2.61"
"Strategy 3.2.347";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"6163.52";"";"2795";"1.1";"0.99";"0.06";"3.08";"0.82";"0.0";"1270.77";"0.62";"4.85";"1.29";"62.15";"35.09";"29.92";"18.26";"22.73";"16.09";"0.72";"3457.73";"";"876";"1.15";"1.44";"0.09";"6.92";"0.83";"0.0";"1171.94";"0.63";"2.95";"3.19";"77.24";"42.1";"31.86";"19.31";"24.16";"4.79"
"Strategy 3.2.400";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"3645.27";"";"756";"1.29";"1.31";"0.14";"1.82";"0.67";"0.0";"536.96";"1.0";"6.79";"1.67";"43.18";"33.53";"16.14";"14.15";"15.15";"2.94";"0.83";"1995.22";"";"298";"1.33";"1.9";"0.17";"3.99";"0.77";"0.0";"326.36";"0.96";"6.11";"6.33";"55.71";"40.38";"16.27";"10.59";"13.38";"0.67"
"Strategy 3.2.497";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"3113.68";"";"842";"1.21";"1.08";"0.11";"1.56";"0.78";"0.0";"668.81";"0.98";"4.66";"1.2";"42.64";"34.51";"18.02";"16.45";"17.23";"3.28";"0.83";"2207.24";"";"289";"1.37";"1.96";"0.19";"4.41";"0.75";"0.0";"354.91";"0.99";"6.22";"6.3";"56.41";"40.8";"18.66";"12.76";"15.7";"0.84"
"Strategy 3.2.500";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"2947.1";"";"1035";"1.14";"0.81";"0.08";"1.47";"0.81";"0.0";"1075.04";"0.78";"2.74";"0.71";"53.83";"36.68";"30.57";"19.57";"24.37";"5.67";"0.72";"1428.84";"";"331";"1.18";"1.09";"0.1";"2.86";"0.65";"0.0";"469.38";"0.81";"3.04";"3.14";"63.87";"43.85";"32.04";"19.95";"25.35";"1.89"
"Strategy 3.2.503";"PASSED";"0.66";"NDXm_TICK_UTCPlus02";"M15";"3102.5";"";"1962";"1.09";"0.76";"0.05";"1.55";"0.79";"0.0";"1455.71";"1.09";"2.13";"0.56";"35.11";"35.02";"12.88";"11.75";"12.34";"9.03";"0.64";"1746.78";"";"712";"1.12";"1.08";"0.06";"3.49";"0.77";"0.0";"927.82";"1.03";"1.88";"1.9";"45.4";"41.71";"15.1";"12.76";"13.95";"2.48"
"Strategy 3.2.515";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"4706.31";"";"2095";"1.14";"1.11";"0.06";"2.35";"0.8";"0.0";"1273.22";"1.11";"3.7";"0.98";"35.68";"34.72";"12.01";"10.93";"11.5";"9.37";"0.7";"2034.5";"";"752";"1.13";"1.23";"0.07";"4.07";"0.76";"0.0";"783.68";"1.05";"2.6";"2.61";"44.72";"41.36";"13.65";"12.31";"13.0";"2.23"
"Strategy 3.2.542";"PASSED";"0.58";"NDXm_TICK_UTCPlus02";"M15";"1531.84";"";"845";"1.08";"0.42";"0.05";"0.77";"0.58";"0.0";"1150.58";"0.73";"1.33";"0.35";"56.44";"38.15";"38.21";"31.02";"34.06";"4.33";"0.62";"1383.11";"";"264";"1.2";"1.08";"0.12";"2.77";"0.7";"0.0";"798.13";"0.73";"1.73";"1.8";"74.39";"44.93";"47.17";"35.14";"40.2";"0.59"
"Strategy 3.2.549";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"3594.54";"";"1461";"1.11";"0.83";"0.07";"1.8";"0.85";"0.0";"1259.0";"0.65";"2.86";"0.76";"61.21";"35.67";"30.02";"19.81";"23.82";"3.03";"0.56";"1080.13";"";"427";"1.1";"0.73";"0.07";"2.16";"0.58";"0.0";"920.74";"0.6";"1.17";"1.18";"71.12";"38.58";"32.19";"21.6";"25.57";"0.92"
"Strategy 3.3.342";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"3396.28";"";"1153";"1.17";"1.06";"0.09";"1.7";"0.74";"0.0";"656.89";"0.91";"5.17";"1.34";"42.83";"33.18";"16.72";"13.61";"15.09";"3.53";"0.85";"3141.55";"";"414";"1.38";"2.43";"0.19";"6.28";"0.8";"0.0";"444.72";"1.0";"7.06";"7.14";"55.21";"40.03";"15.79";"12.0";"13.9";"0.97"
"Strategy 3.3.352";"PASSED";"0.62";"NDXm_TICK_UTCPlus02";"M15";"2150.8";"";"860";"1.11";"0.6";"0.07";"1.08";"0.61";"0.0";"1239.86";"0.75";"1.73";"0.45";"56.74";"38.26";"38.15";"30.67";"33.88";"4.41";"0.67";"1459.49";"";"263";"1.21";"1.14";"0.12";"2.92";"0.71";"0.0";"653.81";"0.73";"2.23";"2.32";"74.74";"44.98";"46.14";"34.84";"39.6";"0.59"
"Strategy 3.3.364";"PASSED";"0.83";"NDXm_TICK_UTCPlus02";"M15";"2970.6";"";"622";"1.28";"1.19";"0.13";"1.49";"0.67";"0.0";"480.1";"1.09";"6.19";"1.53";"41.98";"35.94";"18.93";"16.7";"17.86";"2.77";"0.77";"1322.15";"";"243";"1.25";"1.31";"0.12";"2.64";"0.57";"0.0";"314.56";"1.03";"4.2";"4.19";"53.71";"44.03";"16.9";"13.73";"15.33";"0.63"
"Strategy 3.3.403";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"3715.74";"";"1151";"1.19";"1.16";"0.1";"1.86";"0.74";"0.0";"628.49";"0.92";"5.91";"1.45";"42.97";"33.14";"16.65";"13.35";"14.93";"3.45";"0.84";"3095.85";"";"409";"1.38";"2.43";"0.19";"6.19";"0.78";"0.0";"444.72";"1.0";"6.96";"7.03";"55.3";"39.93";"15.36";"12.22";"13.79";"0.97"
"Strategy 3.3.413";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"3322.11";"";"1482";"1.1";"0.76";"0.06";"1.66";"0.84";"0.0";"1354.22";"0.64";"2.45";"0.65";"61.16";"35.75";"29.87";"20.04";"23.9";"3.32";"0.55";"1041.35";"";"430";"1.1";"0.7";"0.06";"2.08";"0.58";"0.0";"943.8";"0.6";"1.1";"1.11";"71.2";"38.75";"31.72";"21.86";"25.55";"1.05"
"Strategy 3.3.426";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"4096.69";"";"1001";"1.24";"1.38";"0.12";"2.05";"0.84";"0.0";"564.43";"0.97";"7.26";"1.88";"42.7";"33.38";"17.98";"13.71";"15.81";"3.4";"0.82";"2407.91";"";"364";"1.32";"2.03";"0.16";"4.82";"0.67";"0.0";"413.86";"0.97";"5.82";"5.88";"55.2";"40.39";"15.97";"13.03";"14.48";"0.97"
"Strategy 3.3.446";"PASSED";"0.83";"NDXm_TICK_UTCPlus02";"M15";"4179.68";"";"1016";"1.25";"1.39";"0.12";"2.09";"0.75";"0.0";"679.08";"0.97";"6.15";"1.59";"42.51";"32.95";"17.54";"13.93";"15.7";"3.36";"0.77";"1939.38";"";"373";"1.25";"1.56";"0.13";"3.88";"0.67";"0.0";"486.78";"0.92";"3.98";"4.0";"54.34";"40.14";"16.59";"13.94";"15.21";"0.97"
"Strategy 3.3.454";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"1781.55";"";"515";"1.19";"0.73";"0.1";"0.89";"0.68";"0.0";"703.41";"0.85";"2.53";"0.63";"48.05";"34.55";"23.03";"17.22";"19.89";"1.93";"0.56";"565.83";"";"187";"1.14";"0.63";"0.08";"1.13";"0.63";"0.0";"485.93";"0.76";"1.16";"1.18";"56.12";"37.55";"25.58";"16.94";"20.68";"0.55"
"Strategy 3.3.458";"PASSED";"0.57";"NDXm_TICK_UTCPlus02";"M15";"1324.62";"";"784";"1.08";"0.38";"0.04";"0.66";"0.7";"0.0";"1084.13";"0.77";"1.22";"0.32";"55.82";"39.76";"31.27";"22.58";"26.35";"2.77";"0.6";"892.47";"";"252";"1.14";"0.79";"0.08";"1.78";"0.71";"0.0";"595.83";"0.81";"1.5";"1.51";"62.42";"44.32";"31.08";"23.49";"26.89";"0.71"
"Strategy 3.3.472";"PASSED";"0.73";"NDXm_TICK_UTCPlus02";"M15";"2003.43";"";"492";"1.2";"0.77";"0.12";"1.0";"0.47";"0.0";"615.88";"0.69";"3.25";"0.81";"59.47";"34.19";"25.7";"19.32";"21.92";"2.9";"0.74";"1434.47";"";"192";"1.3";"1.44";"0.17";"2.87";"0.62";"0.0";"433.34";"0.73";"3.31";"3.3";"76.35";"42.79";"30.47";"17.74";"23.11";"0.88"
"Strategy 3.3.490";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"3803.79";"";"1472";"1.17";"1.14";"0.07";"1.9";"0.68";"0.0";"836.97";"1.44";"4.54";"1.11";"30.67";"37.89";"11.26";"11.88";"11.51";"6.26";"0.71";"1387.39";"";"506";"1.15";"1.08";"0.06";"2.77";"0.75";"0.0";"505.31";"1.4";"2.75";"2.74";"36.53";"44.49";"11.8";"11.4";"11.63";"1.68"
"Strategy 3.3.555";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"2459.94";"";"1109";"1.15";"0.88";"0.09";"1.23";"0.74";"0.0";"648.95";"0.72";"3.79";"0.99";"40.29";"25.38";"15.11";"9.68";"11.96";"0.55";"0.58";"667.48";"";"335";"1.12";"0.7";"0.07";"1.33";"0.66";"0.0";"514.52";"0.67";"1.3";"1.29";"46.47";"27.66";"16.1";"12.4";"13.88";"0.25"
"Strategy 3.3.571";"PASSED";"0.66";"NDXm_TICK_UTCPlus02";"M15";"3113.96";"";"2029";"1.08";"0.67";"0.05";"1.56";"0.79";"0.0";"1490.41";"0.65";"2.09";"0.54";"49.93";"29.77";"22.87";"15.31";"18.28";"4.96";"0.71";"2011.25";"";"625";"1.15";"1.17";"0.09";"4.02";"0.83";"0.0";"719.59";"0.65";"2.79";"2.87";"61.34";"34.76";"28.01";"17.88";"21.88";"0.97"
"Strategy 3.3.572";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"3869.92";"";"1719";"1.11";"0.83";"0.06";"1.94";"0.77";"0.0";"1501.66";"0.75";"2.58";"0.67";"52.25";"35.1";"19.96";"14.74";"16.97";"9.83";"0.68";"1860.55";"";"601";"1.13";"1.01";"0.07";"3.72";"0.83";"0.0";"778.35";"0.69";"2.39";"2.43";"67.24";"41.35";"24.36";"16.81";"19.9";"3.15"
"Strategy 3.4.316";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"3092.49";"";"888";"1.22";"1.06";"0.13";"1.55";"0.71";"0.0";"570.07";"0.69";"5.42";"1.34";"46.87";"26.66";"15.93";"11.55";"13.34";"3.03";"0.86";"2413.46";"";"299";"1.44";"2.2";"0.25";"4.83";"0.9";"0.0";"298.13";"0.76";"8.1";"8.47";"61.03";"32.11";"17.66";"9.24";"12.87";"0.76"
"Strategy 3.4.332";"PASSED";"0.73";"NDXm_TICK_UTCPlus02";"M15";"4367.26";"";"1677";"1.13";"0.93";"0.07";"2.18";"0.71";"0.0";"1363.41";"0.82";"3.2";"0.83";"50.77";"36.84";"21.19";"16.0";"18.34";"10.17";"0.65";"1594.0";"";"586";"1.11";"0.87";"0.06";"3.19";"0.8";"0.0";"795.98";"0.75";"2.0";"2.03";"65.0";"43.94";"25.46";"17.88";"21.13";"3.19"
"Strategy 3.4.355";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"4378.86";"";"763";"1.3";"1.46";"0.17";"2.19";"0.78";"0.0";"630.49";"0.82";"6.95";"1.8";"54.97";"34.68";"25.52";"18.6";"21.72";"3.61";"0.87";"2798.67";"";"261";"1.48";"2.26";"0.26";"5.6";"0.7";"0.0";"312.47";"0.84";"8.96";"9.18";"72.74";"41.25";"27.65";"16.38";"21.52";"1.18"
"Strategy 3.4.356";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"5141.96";"";"1415";"1.23";"1.53";"0.09";"2.57";"0.73";"0.0";"915.04";"1.55";"5.62";"1.36";"31.54";"39.62";"13.66";"14.23";"13.89";"8.24";"0.72";"1428.72";"";"496";"1.15";"1.07";"0.06";"2.86";"0.79";"0.0";"470.3";"1.41";"3.04";"3.04";"38.36";"47.07";"15.22";"14.02";"14.72";"2.1"
"Strategy 3.4.379";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"2027.87";"";"513";"1.2";"0.78";"0.12";"1.01";"0.68";"0.0";"733.83";"0.76";"2.76";"0.71";"54.18";"34.37";"25.89";"18.44";"21.66";"2.06";"0.58";"615.73";"";"185";"1.15";"0.65";"0.09";"1.23";"0.68";"0.0";"457.59";"0.71";"1.35";"1.37";"61.35";"38.04";"29.9";"17.96";"22.93";"0.63"
"Strategy 3.4.390";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"8075.91";"";"4187";"1.1";"1.26";"0.05";"4.04";"0.82";"0.0";"2230.71";"0.86";"3.62";"0.99";"46.27";"36.17";"20.28";"14.65";"17.25";"15.8";"0.62";"2245.98";"";"1308";"1.07";"0.93";"0.04";"4.49";"0.82";"0.0";"1361.31";"0.81";"1.65";"1.68";"56.06";"42.26";"22.5";"15.71";"18.75";"5.08"
"Strategy 3.4.419";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"3440.06";"";"1260";"1.16";"1.01";"0.08";"1.72";"0.79";"0.0";"610.75";"0.89";"5.63";"1.45";"42.68";"33.01";"16.43";"12.78";"14.5";"3.66";"0.84";"2946.79";"";"432";"1.34";"2.25";"0.17";"5.89";"0.81";"0.0";"422.37";"0.97";"6.98";"7.01";"55.09";"40.12";"15.34";"12.28";"13.79";"1.01"
"Strategy 3.4.437";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"3571.48";"";"985";"1.2";"1.14";"0.11";"1.79";"0.66";"0.0";"812.85";"0.87";"4.39";"1.13";"45.88";"33.1";"19.41";"14.87";"16.98";"3.61";"0.78";"1796.55";"";"359";"1.23";"1.46";"0.12";"3.59";"0.64";"0.0";"422.99";"0.85";"4.25";"4.27";"58.4";"40.41";"19.22";"13.43";"16.09";"1.09"
"Strategy 3.4.483";"PASSED";"0.63";"NDXm_TICK_UTCPlus02";"M15";"2162.08";"";"869";"1.14";"0.73";"0.07";"1.08";"0.7";"0.0";"1179.78";"0.92";"1.83";"0.48";"42.75";"34.49";"19.42";"15.56";"17.41";"3.03";"0.53";"587.12";"";"267";"1.1";"0.5";"0.05";"1.17";"0.77";"0.0";"611.33";"0.89";"0.96";"0.97";"52.13";"42.42";"23.83";"21.88";"22.8";"1.51"
"Strategy 3.4.489";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"3225.95";"";"856";"1.22";"1.12";"0.11";"1.61";"0.78";"0.0";"586.84";"0.99";"5.5";"1.42";"42.28";"34.39";"17.94";"16.47";"17.2";"3.19";"0.82";"2096.34";"";"296";"1.34";"1.85";"0.17";"4.19";"0.73";"0.0";"354.91";"0.97";"5.91";"5.99";"56.27";"40.79";"18.42";"12.47";"15.41";"0.84"
"Strategy 3.4.515";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"2838.89";"";"616";"1.27";"1.14";"0.14";"1.42";"0.64";"0.0";"484.58";"0.93";"5.86";"1.45";"45.36";"33.08";"19.18";"15.14";"17.08";"2.86";"0.79";"1430.59";"";"237";"1.28";"1.42";"0.15";"2.86";"0.58";"0.0";"301.68";"0.91";"4.74";"4.77";"57.98";"41.3";"16.35";"14.79";"15.54";"0.59"
"Strategy 3.4.528";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"4432.74";"";"1661";"1.13";"1.01";"0.06";"2.22";"0.77";"0.0";"1534.06";"1.14";"2.89";"0.76";"42.91";"43.22";"26.31";"21.9";"24.25";"13.11";"0.6";"1183.63";"";"574";"1.08";"0.69";"0.04";"2.37";"0.76";"0.0";"795.81";"1.05";"1.49";"1.51";"51.58";"49.93";"29.35";"25.43";"27.44";"3.95"
"Strategy 3.4.550";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"3129.02";"";"634";"1.29";"1.12";"0.18";"1.56";"0.66";"0.0";"471.2";"0.65";"6.64";"1.68";"56.11";"28.16";"23.14";"14.56";"17.93";"2.69";"0.79";"1959.69";"";"231";"1.42";"1.86";"0.25";"3.92";"0.78";"0.0";"413.88";"0.69";"4.73";"4.96";"70.94";"34.37";"24.02";"14.58";"18.42";"0.76"
"Strategy 3.4.557";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"3013.6";"";"1195";"1.13";"0.87";"0.07";"1.51";"0.73";"0.0";"831.93";"0.98";"3.62";"0.94";"42.98";"36.93";"20.7";"16.24";"18.44";"3.87";"0.71";"1681.35";"";"355";"1.24";"1.49";"0.12";"3.36";"0.77";"0.0";"606.45";"0.94";"2.77";"2.82";"51.19";"38.93";"23.26";"17.94";"20.52";"1.01"
"Strategy 3.4.563";"PASSED";"0.83";"NDXm_TICK_UTCPlus02";"M15";"4112.61";"";"995";"1.22";"1.23";"0.12";"2.06";"0.93";"0.0";"644.33";"0.79";"6.38";"1.63";"52.31";"33.9";"21.58";"14.39";"17.56";"4.41";"0.71";"1363.11";"";"329";"1.19";"1.12";"0.11";"2.73";"0.81";"0.0";"487.44";"0.77";"2.8";"2.84";"60.08";"38.86";"29.52";"15.54";"21.61";"1.51"
"Strategy 3.5.318";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"2505.14";"";"592";"1.24";"1.0";"0.12";"1.25";"0.66";"0.0";"575.93";"0.95";"4.35";"1.11";"44.39";"34.07";"17.42";"14.93";"16.14";"2.65";"0.75";"1430.75";"";"230";"1.29";"1.39";"0.15";"2.86";"0.68";"0.0";"387.88";"0.97";"3.69";"3.71";"56.31";"42.16";"19.22";"13.48";"16.3";"0.84"
"Strategy 3.5.343";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"4136.81";"";"2822";"1.09";"0.86";"0.05";"2.07";"0.75";"0.0";"1630.85";"0.63";"2.54";"0.68";"47.2";"27.49";"20.1";"13.31";"15.94";"7.27";"0.7";"1799.66";"";"782";"1.11";"0.98";"0.07";"3.6";"0.83";"0.0";"678.33";"0.63";"2.65";"2.77";"58.61";"32.94";"24.29";"17.23";"19.95";"2.35"
"Strategy 3.5.352";"PASSED";"0.87";"NDXm_TICK_UTCPlus02";"M15";"3920.95";"";"1122";"1.23";"1.39";"0.12";"1.96";"0.85";"0.0";"434.78";"0.9";"9.02";"2.36";"39.35";"28.83";"17.74";"13.46";"15.49";"0.8";"0.63";"1041.88";"";"384";"1.15";"0.98";"0.08";"2.08";"0.6";"0.0";"598.07";"0.83";"1.74";"1.75";"46.2";"33.32";"20.41";"17.65";"18.9";"0.34"
